STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P,21th Peak,21th Peak F.A.P,22th Peak,22th Peak F.A.P,23th Peak,23th Peak F.A.P,24th Peak,24th Peak F.A.P,25th Peak,25th Peak F.A.P,26th Peak,26th Peak F.A.P,27th Peak,27th Peak F.A.P,28th Peak,28th Peak F.A.P,29th Peak,29th Peak F.A.P,30th Peak,30th Peak F.A.P
NP-LP816-60,1,0.5574180194890324,2.3287765714800663e-24,0.554934419436424,3.555169466079186e-24,0.5479423997571011,1.1550781412651392e-23,0.5445662840441869,2.0270152177747572e-23,0.5420944712109783,3.051573140864225e-23,0.5395824421913262,4.614144800569389e-23,0.5350841987100775,9.620098554618713e-23,0.5290541726346452,2.547215121496915e-22,0.5282084254672602,2.9170224927996638e-22,0.5275055650510629,3.264270636348241e-22,0.5240805499364496,5.6333439664014535e-22,0.5202926339837496,1.025310169095653e-21,0.5198685637685108,1.0960836752720806e-21,0.5178340178628612,1.5085551023907393e-21,0.5171679010651639,1.674360800446924e-21,0.5079126785990689,7.024736703274394e-21,0.5079025149446941,7.03570175620842e-21,0.5013580943716188,1.9078895994981126e-20,0.5011388344452464,1.972279744606499e-20,0.4969726620136897,3.695395393530141e-20,0.4968258491511858,3.777709841333446e-20,0.4961819821217228,4.160595971221076e-20,0.4905739920267225,9.595179093727057e-20,0.4878982042497042,1.4248871412124704e-19,0.46704332490499495,2.896064148585425e-18,0.4631616625570833,5.006338589646781e-18,0.457906758827718,1.0436626346093427e-17,0.4419282515097017,9.325521106722768e-17,0.4361045864261601,2.0391198306618135e-16,0.4290199149694793,5.223857396436977e-16
P-GJ1132,0,0.26337407750674746,6.598332582799301e-06,0.26007483335098913,8.669596986437621e-06,0.2562302004537381,1.1897026219186156e-05,0.2478656242366612,2.353919111966617e-05,0.24062729522822995,4.220162543633488e-05,0.2343924327462774,6.943525607273641e-05,0.2200779541324332,0.0002141357181823177,0.21100316977123,0.0004320267108578088,0.20439725785380453,0.0007159158073785898,0.20063583977835944,0.0009523713338652576,0.2002764722759708,0.00097861469139783,0.19991216009566376,0.001005942410757761,0.19272534450593476,0.0017266412523143488,0.18578194100786768,0.0028936886993312714,0.1853217998334456,0.0029938314738726145,0.18392067143775095,0.003320111124959864,0.18117112915948205,0.00406463078091203,0.17929860122090654,0.0046627129830611605,0.17766759799134307,0.005253115811111246,0.17589311010895978,0.005978471311254139,0.16547843393885933,0.012669577349129857,0.16187103669529704,0.0163774517303512,0.1618221941695674,0.016434258505562575,0.16093147755105358,0.01750437611248187,0.15646409070851278,0.02397422254568583,0.15350090059456584,0.02948198283174316,0.15211340175886348,0.03246214407430572,0.14633304167855718,0.04828766919333388,0.14581081426695633,0.05003398621106453,0.14527883173473158,0.05187454193061285
P-GJ1214,0,0.20053466105260792,0.00392874667961434,0.1255568109586668,0.3894480748487935,0.11449577088378016,0.6165602724983287,0.1127556329259356,0.6545335106131024,0.11046400412367056,0.7039055762927835,0.10253502120282428,0.8557251499235006,0.0998976863221086,0.8951901743043219,0.09451212810774567,0.9537375966343606,0.08317791728383574,0.9970416853620196,0.08117324796762035,0.9985088337815464,0.07820109731967677,0.99953190591298,0.07041135708234364,0.999991743075238,0.06671374824321677,0.9999993577058992,0.06499443082949516,0.9999998347649838,0.06487551352750405,0.9999998502256096,0.06474145315063083,0.9999998660201492,0.06116523424961533,0.9999999948529746,0.05919216140784728,0.9999999993404955,0.05822271108333073,0.9999999997766365,0.05749479142538535,0.9999999999041718,0.057427865708276814,0.999999999911475,0.05164614096459715,0.999999999999966,0.05103536219418168,0.999999999999987,0.050653053196687836,0.9999999999999928,0.0495494342693608,0.9999999999999988,0.0473013006629353,1.0,0.046693605569642437,1.0,0.04371640681430635,1.0,0.04164496959429617,1.0,0.04115493570002258,1.0
P-GJ1265,0,0.7783446494028775,0.0947954367962486,0.745434965542597,0.16624047583652815,0.6507016790383889,0.5065811937743941,0.5919996146944723,0.742539592346521,0.5817416004395426,0.7778452241865257,0.5539214237779088,0.8594830751658014,0.5336923217504208,0.90488649517827,0.43969917391973706,0.9924782191415096,0.3986600540717419,0.9983507658516628,0.30898773559714776,0.999974594460606,0.3019322373182927,0.999982478804588,0.3009512417578534,0.9999833676102591,0.2882321881249508,0.9999915996480708,0.27100188751415083,0.9999967377629096,0.2536295983111398,0.9999987636305586,0.2527754105585258,0.9999988215399956,0.2294190741548628,0.9999996829497196,0.2289302050162759,0.99999969151559,0.21684720410302216,0.9999998426664882,0.20489950349083344,0.9999999182911394,0.1826027474451619,0.9999999747279456,0.1633088393440429,0.9999999900501608,0.15968914987131058,0.9999999915466092,0.1492351240053225,0.9999999945802056,0.1451142252856854,0.9999999953964296,0.1412221363924431,0.9999999960265484,0.1409943044671025,0.9999999960597712,0.13495119012227838,0.9999999968165144,0.13234660101195536,0.999999997078855,0.12864472687079362,0.9999999973978679
P-GJ163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P-GJ173,0,1.4236530345129714,,0.9833230118164074,3.166349392935223e-09,0.8618130926997745,0.000960714031777715,0.8542246443641927,0.0013180632394414,0.8522770609241798,0.0014256391488559456,0.8430725761754855,0.0020373621312424787,0.7937467551472259,0.010154194826090295,0.7936984075208711,0.010168108720068,0.779270089112838,0.015079797616132113,0.7738917486272929,0.01734398234490887,0.7610294759410288,0.02389393611060983,0.7594910179523502,0.024795741320803973,0.7587693018614071,0.025228163480048773,0.7582820345159741,0.025523542102468662,0.7534569570559401,0.028601939696527724,0.7512463682748219,0.030108703071180937,0.751143310358742,0.030180475069515076,0.7498722340554559,0.03107704577430524,0.7498013576339031,0.031127662156257008,0.7415416869854857,0.037496256795659384,0.7413149497225655,0.03768471477357917,0.7386855382267637,0.03992594249950357,0.7230047429273238,0.05558755054005311,0.7229933996853418,0.0556004057228667,0.7210165419634003,0.0578766565431274,0.7170647473120946,0.06264537466375078,0.7167027425468684,0.06309708651084661,0.7137017517536055,0.066940213879585,0.7079177671297343,0.07485782612521155,0.7016133347108215,0.08428970860273663
P-GJ179,0,0.4121421942884101,9.999430651997276e-07,0.4023856332342369,1.8621221981136197e-06,0.3867968248335921,4.920418659596399e-06,0.3771402757233351,8.866987382120397e-06,0.37417163791695535,1.0606323216153306e-05,0.35145222273423044,4.057131707800073e-05,0.3378504565157032,8.844965834418125e-05,0.336514884454766,9.539540000353044e-05,0.33401199176399954,0.00010986572480013474,0.3337164631186139,0.00011170892414495027,0.3219862182857548,0.00021484122343838784,0.3192803884540174,0.000249388214820683,0.31839132305214146,0.0002618740282998805,0.31354683824561025,0.0003413265436991826,0.3100331058104405,0.000413123070188128,0.30584923787854595,0.0005178398641291443,0.3057840014039903,0.0005196610365440713,0.2967711397098278,0.0008410954342096825,0.29606942046626544,0.0008729741098153979,0.2935163862328825,0.0009991458133661523,0.29184060806650336,0.0010913937430438543,0.2867926844964773,0.0014219732713858235,0.28443364263605925,0.0016079575512327373,0.2829585069568655,0.001736013620219571,0.2818940380395833,0.0018345021521969085,0.2798678054421553,0.002037149263519195,0.2795416211464831,0.0020717356651827113,0.2778303684995005,0.002262712783933311,0.266465915468393,0.00403889241943426,0.2663339239390309,0.00406590651270898
P-GJ180,0,0.8567009464702222,3.832071601768105e-40,0.8254032870487505,8.089070978543749e-36,0.7852391675689304,2.7415303066769096e-31,0.7767723944108337,1.921674671365805e-30,0.7571784442803775,1.32854529793753e-28,0.7252629814883159,6.642779343015129e-26,0.7191320633077114,2.0162783094137332e-25,0.718997523019148,2.0654424971509168e-25,0.7160486044118145,3.4920603282095848e-25,0.6921591223608229,2.029449396081471e-23,0.6865418490127095,5.037344076590963e-23,0.680770111021181,1.2604674850730499e-22,0.6621106353047661,2.1897199175950324e-21,0.6562116407361422,5.2244221079395135e-21,0.6462559479241244,2.1918995117516784e-20,0.642154744936915,3.910648807216739e-20,0.6350210176453402,1.0537606060984935e-19,0.6327250276683759,1.4437502135265026e-19,0.6152784520145066,1.4834204879211761e-18,0.6095407276463437,3.1182313289926005e-18,0.6004986703555074,9.834733536882023e-18,0.5848416930372757,6.763251978322281e-17,0.5788195075587949,1.3923991091282486e-16,0.5787650686016396,1.4014510078356507e-16,0.5725877596523364,2.907640655212277e-16,0.5682702859352294,4.812058291385832e-16,0.5651182557705067,6.928926764781276e-16,0.5599739369586423,1.249100520766131e-15,0.5232818449559357,6.89374198075238e-14,0.5155929555782512,1.5351711499606075e-13
P-GJ3082,0,0.5382986525669345,6.309584917417528e-05,0.5205098686688618,0.00012968776114779618,0.5185697570657177,0.00014005167105172054,0.4638939576215546,0.0010790424945893988,0.4366353870008179,0.0027518213520827204,0.3908525742210189,0.011896569741243292,0.3891266928954211,0.01253968292913666,0.3652755220135702,0.025477421278921858,0.3445694285877413,0.0458016040915278,0.34017096127628904,0.05169152511617309,0.3327494352539309,0.06320597913794099,0.3293996447754664,0.06912345042416408,0.3182349566119996,0.09258879398058596,0.3042944308599638,0.1315188454195356,0.3002314020285207,0.1452234983883253,0.3001191923604606,0.14561846645775198,0.2953663037302932,0.16319417018349952,0.29319700167427154,0.1717814147809327,0.2777981985557245,0.2437284331130371,0.27706659006388884,0.24764914378848685,0.2734570210990668,0.2676822714128202,0.2715908243040678,0.2784909917241315,0.2703935563572229,0.2855876040757216,0.26827296299887515,0.29846776270526193,0.2670673386690975,0.305967033966732,0.2651126406921491,0.3183959080441512,0.2623617337736948,0.33644764669970106,0.2622982542797154,0.3368718536226822,0.26110575013674103,0.34490425958775595,0.25870009762519164,0.36146998506583744
P-GJ3138,0,0.2794096720777077,3.066508874639055e-11,0.2752629436619371,5.325652993612705e-11,0.27012041678780185,1.0511814990242468e-10,0.26979589524430125,1.097083360386515e-10,0.2358072397733577,8.65932958807836e-09,0.23493912506877898,9.655138477164317e-09,0.21112516478135251,1.8175832070251978e-07,0.20806670422720505,2.631334958496101e-07,0.20784674391598684,2.7021282658948497e-07,0.19578829561441724,1.1440625859159244e-06,0.19515637156707108,1.2331260015025564e-06,0.19302943120428914,1.5862887373758381e-06,0.1894238686546084,2.4269525374163657e-06,0.189322496357776,2.4560678746344863e-06,0.18674588821324448,3.3238054677387833e-06,0.18593423529503392,3.6553545589968492e-06,0.1817921668083688,5.928484061742604e-06,0.1774179935653789,9.84975715697068e-06,0.16884179976820346,2.641540411885972e-05,0.16843103166510884,2.768534654128219e-05,0.16837551797439046,2.7861536630906652e-05,0.1668572085659379,3.3134102778532767e-05,0.1662879664573353,3.535529286459921e-05,0.1642190200657591,4.4738943239436547e-05,0.16128617216365118,6.23878231781865e-05,0.15698035080234582,0.00010140253208051457,0.1565516239907481,0.00010641016328366859,0.15634711035218185,0.00010888419985427004,0.15569924852465106,0.00011710253020595948,0.15493450415941404,0.00012759448455592888
P-GJ317,0,0.9211928629058964,1.9685086497446447e-74,0.7916060374208015,6.662146676978284e-45,0.7694470839285315,7.752419666496303e-42,0.7599975597293641,1.2820602042250672e-40,0.7336396881188829,1.8536113371405317e-37,0.6627298455801357,2.6396527252631028e-30,0.6104072622789913,6.137686110627697e-26,0.5799326797639003,1.1653409754370725e-23,0.5493737010154123,1.5471750158966446e-21,0.5209947598191732,1.0831529770302077e-19,0.5146021255939095,2.72296970876267e-19,0.5107465543032899,4.719894109328457e-19,0.4670408640630845,1.801852124535608e-16,0.464726096085691,2.43440041616978e-16,0.4609528333775609,3.9643454983429965e-16,0.46063995084250897,4.127286682344401e-16,0.4535567227768365,1.0208064617775424e-15,0.4514318667940511,1.3363138152683777e-15,0.4448437808655309,3.0594424292888504e-15,0.4272476339361324,2.6637967908898888e-14,0.4193719964048955,6.864980109500414e-14,0.4181962460629236,7.898195160336078e-14,0.4126549713140956,1.5233772033939512e-13,0.39932879774801294,7.206581058712813e-13,0.3885992306017777,2.4550491915128354e-12,0.3884204214351775,2.505243385174753e-12,0.3874051223695573,2.810016702821803e-12,0.3793454014271845,6.942396605670579e-12,0.36969675122981177,2.0178451303481577e-11,0.36904768407538396,2.166686110231037e-11
P-GJ3293,0,0.5071233056780096,8.57010144556757e-30,0.4996136592039989,4.2574564702827317e-29,0.38599503348967096,1.0899769992266826e-19,0.33521817037702856,4.806435147539601e-16,0.2914513191647351,3.9856261323914976e-13,0.2737920214150392,5.315626928701965e-12,0.26484329040878896,1.926659535090037e-11,0.2365225275811532,1.0199803147728488e-09,0.21278711290955613,2.521491086177932e-08,0.2019456257635016,1.0542581732543496e-07,0.20115162282363436,1.1697324367247734e-07,0.1587188740831202,2.5729571868286057e-05,0.15693216527381978,3.20701004219108e-05,0.1502446477481194,7.279172331956413e-05,0.1458212554708027,0.00012465973617404032,0.14531796258707766,0.00013250080532838446,0.1434565190562883,0.0001659732818576655,0.13783280715421115,0.0003265914350507484,0.1362394707942784,0.00039524323179181966,0.1351689794676528,0.0004491872038195503,0.1351671540663763,0.0004492851334373829,0.13424372951808627,0.0005016286768674715,0.13134762438537728,0.0007080562876750298,0.1264398150662041,0.0012655159970081744,0.12345007482106934,0.0017988101052528762,0.12121291068934816,0.00233773571168725,0.11509648975904188,0.004762489338499933,0.11457884741538267,0.005056382913445996,0.11425124702937245,0.005251530328702651,0.11145129591627433,0.00725174160361578
P-GJ3341,0,0.2070014036356632,0.0003371959344184687,0.17539848138964426,0.0040855818319166575,0.17249674390262093,0.005106228157694575,0.16400866995664926,0.009742158815625443,0.16107695427636465,0.012149470904542842,0.1594534098227032,0.013722461872419732,0.1583414048019083,0.014912397966180256,0.152902408505209,0.02233370339299232,0.15030623975582175,0.027034344399727468,0.1466121504776955,0.03539953404228219,0.14385475425386413,0.04321057976438568,0.14128999293279446,0.05193417400715771,0.13992309411974038,0.0572435183920268,0.1398192074548814,0.057667412167261116,0.13615165642235194,0.07468012347532617,0.13178766221080365,0.10101839835348576,0.12955239042655922,0.11760465934237688,0.1230676757868044,0.18047386234572527,0.12023618654278212,0.21601889020173964,0.11909151423872083,0.2319604742766723,0.11862265498829712,0.23876183009427815,0.11803526620185695,0.2475089792025334,0.1151788876128417,0.293711793616299,0.11473217095960613,0.3014955571179685,0.1140953134380208,0.312855060353633,0.1128900191595226,0.3351967884225953,0.1103567750315204,0.3856872683495893,0.10959294239462544,0.4018183613846168,0.10952205208863593,0.4033359411993317,0.10933199669014393,0.4074214294420743
P-GJ3470,0,0.14105292275101536,0.10225220742765384,0.11981754828089748,0.34634753444518346,0.11968025394941655,0.34877365327143284,0.11874729430936355,0.36556305832652297,0.11060342391593904,0.5319315204828715,0.1051288033432302,0.6557251979989235,0.10388650520374228,0.6837471635958733,0.10381766663372942,0.6852901865158657,0.0987768824763804,0.7928888828269144,0.09427718685341074,0.8736696433533803,0.0940330054560814,0.8774926554600944,0.0931666101450938,0.8905414417313212,0.09312368831740153,0.8911666685846354,0.09204790539858136,0.9061703041256676,0.09198217318954832,0.9070451071989396,0.0902677487064497,0.9281347123848211,0.08956117739362264,0.9358573711494832,0.08897011183041524,0.9418867474870602,0.08707356716868289,0.9586502328734292,0.0864232293561485,0.963525883189488,0.08621857368271924,0.964971997795528,0.0854909529296419,0.9697820447050504,0.08448821672464908,0.9755996393689348,0.0844138607832323,0.9759952619049568,0.08428872811238843,0.9766502658038207,0.08359707570670392,0.9800330100400046,0.0822525978909432,0.98553423227965,0.08001267995392138,0.9920144559968496,0.07861835878409393,0.9946965033658156,0.07859652511792871,0.9947317333545822
P-GJ3634,0,0.8133439821894098,2.255469679102181e-24,0.8126242596627827,2.594478569642161e-24,0.7970349514190699,4.749988378939696e-23,0.7169341144595428,8.448228271792697e-18,0.6441804318429603,3.385110694470793e-14,0.6253682844008933,2.1868916433367854e-13,0.4742661821379404,4.4800222749662045e-08,0.4644448909487418,8.712472112226144e-08,0.43143025065214974,7.454457458088679e-07,0.38235098389865335,1.4411487420321854e-05,0.3316507013951644,0.00023899385257849628,0.31564035745871954,0.0005531585214698355,0.2969497850088997,0.0014340132330360562,0.29430440374141303,0.0016372078463160287,0.2849199643241839,0.00260783750012636,0.28193822142761915,0.003019067360646695,0.27810798037185136,0.003640026749485108,0.2698795974785704,0.005418406429656033,0.24828924818478326,0.014985291525329363,0.24669215650219425,0.01613088258273513,0.24457019485133374,0.017783282447222937,0.24177063940785726,0.02021241937043012,0.23911277281872564,0.022809621952774792,0.23357580925527746,0.02927803070020817,0.2319299527889965,0.031514895762776725,0.2294449905393901,0.035201538021143286,0.22725934427295805,0.03877804219038075,0.2256186961608936,0.04168530974158687,0.22275651091010307,0.04725445640681774,0.22024229141725896,0.052715760166868825
P-GJ480,0,0.4584523783133217,4.79874041782759e-06,0.4526616287988863,6.52597065391591e-06,0.4143044737773112,4.6052988661346366e-05,0.4096476624801829,5.7845845521967226e-05,0.36489892697069054,0.0004712435604895272,0.3607162979406965,0.0005686293116873968,0.3590630899334644,0.0006122305576329222,0.3585219192579401,0.0006271890377057802,0.3540141019235822,0.0007662099472537074,0.35028008239797764,0.0009033739804086072,0.34947404088306816,0.0009359369673160137,0.34528797447629495,0.0011240289280039907,0.34037396862984914,0.0013912974198414454,0.3402870605147432,0.0013965339363548439,0.33724901865485984,0.0015919642485913235,0.3298793398537385,0.002181246778253554,0.32566914147361664,0.0026066061100769237,0.3241803823514056,0.0027752483103742807,0.3234394090439098,0.002863037567662144,0.32237520482494003,0.0029937973018087445,0.3196520065888369,0.003355003975255386,0.317793752817068,0.003625089381388699,0.31718326825497817,0.0037182815824606955,0.3122555537383299,0.004559318658987922,0.3118394751116973,0.004638131425359761,0.3035132520268745,0.00651872196529159,0.3025796526301128,0.006770227002047165,0.29835640235713823,0.008028543254283899,0.29338863758850364,0.009795110571819443,0.2903822494202305,0.011038338706867476
P-GJ676A,0,0.7311040877164056,3.2901561880699513e-35,0.7266232323214625,9.763195220470955e-35,0.6796968084391222,3.280131148405505e-30,0.668088702190989,3.4085220295846875e-29,0.5904026418965732,3.4187951938156243e-23,0.5613319785490835,3.0783963226869675e-21,0.5048761295277892,8.619354213714361e-18,0.5033457936032594,1.0550499661724103e-17,0.49614309370041104,2.7092644050389008e-17,0.4937094742065433,3.7144583287171146e-17,0.4911281916228679,5.182335557037202e-17,0.4861601821041071,9.790353455052448e-17,0.4401737936168232,2.6676391847770907e-14,0.4104395518467126,7.839984597273658e-13,0.4049877863367604,1.429725547297881e-12,0.3920503066021371,5.817915590952037e-12,0.36018536109119376,1.6243988706020102e-10,0.3432588332334281,8.885825605659705e-10,0.3398464690380556,1.2447377589906307e-09,0.3299389950005201,3.278243913313658e-09,0.306359763781844,3.096535809172445e-08,0.2964831618237972,7.745041922641387e-08,0.2922049516610412,1.1472317097358849e-07,0.2906265051494433,1.3253401115336516e-07,0.2833671587566206,2.562577595762317e-07,0.28280189977356396,2.6967702875656235e-07,0.2722654282299801,6.92860130284119e-07,0.2718590589011715,7.183282306118435e-07,0.2705816493502105,8.045313842968431e-07,0.27023846677214514,8.293739551636215e-07
P-Gl205,0,0.6938280222285061,1.8575504669106718e-16,0.6693708357554425,2.902000235108254e-15,0.6617464547150509,6.5563234677760546e-15,0.588773596770339,7.007337356380869e-12,0.5824238580169044,1.2099678817666805e-11,0.5813222990752387,1.3290870818661095e-11,0.5788845179409803,1.6346060311273284e-11,0.5672106623754533,4.330262766310808e-11,0.5658532582027693,4.841224215515596e-11,0.5643975522510354,5.454224163514719e-11,0.5505248645300751,1.6653177394002718e-10,0.5459160136916927,2.394281508683693e-10,0.5413427842907493,3.420008529838586e-10,0.5399000881632677,3.8242867667253783e-10,0.5386429880292776,4.2140996493330887e-10,0.5026409207788769,6.088504365081647e-09,0.4946783047419169,1.0699833777543962e-08,0.4841220072698952,2.2281897837033866e-08,0.4692277046666429,6.112099445951457e-08,0.4666859379388016,7.23946811136294e-08,0.4648198901436346,8.193105561246826e-08,0.4510786952876487,2.0105508247109297e-07,0.44657351714358695,2.6849494813353447e-07,0.4454648982534247,2.8819448128894024e-07,0.4446536187817546,3.0349217503907075e-07,0.4425307038477071,3.473469078422656e-07,0.4423741748378065,3.508134022698344e-07,0.4309819846885508,7.171660463041968e-07,0.4268241975293438,9.275696036969204e-07,0.4107550776524636,2.462208452391424e-06
P-Gl229,0,0.6854526587817774,6.407647150412655e-47,0.6747887122268464,1.7249447308276125e-45,0.6467324261872618,6.101499560272098e-42,0.5825777917861997,8.65901022129604e-35,0.4944601329074617,1.3698726178973574e-26,0.4861175164995013,6.866240264353724e-26,0.4814279443215988,1.6795746738013274e-25,0.4515304951886963,4.1809801330726576e-23,0.4410837029760968,2.675666571030613e-22,0.4231453844803806,5.979446135537521e-21,0.4077869834865263,7.913759905680147e-20,0.4057514367292541,1.108729834725521e-19,0.3950310582916197,6.423076838742682e-19,0.3708032942926569,3.035909653558174e-17,0.3704642066050608,3.200774307604772e-17,0.370112708643312,3.381025476695457e-17,0.3594905982805867,1.7447451510395602e-16,0.35209066391236504,5.383961401212739e-16,0.3491107495840052,8.444043845393996e-16,0.3339691065003964,8.047614038586041e-15,0.3310371664533729,1.2376769262176574e-14,0.3244570582919142,3.229207039601999e-14,0.3187063232381335,7.407522382100453e-14,0.3130502171030722,1.664405970064396e-13,0.29761542128244284,1.4643114717220204e-12,0.28808371932560106,5.4715528533686895e-12,0.2859953051455011,7.285739707104554e-12,0.2812486036357699,1.3922816385028287e-11,0.27808815828506545,2.1375458493572274e-11,0.2763111214192127,2.717876235099924e-11
P-Gl433,0,0.22821380546011105,0.014568021790372587,0.22729691739140165,0.015258694853657688,0.22628717282955896,0.01605573861332944,0.2257718892739881,0.016477752735102203,0.2252214416383211,0.01694033590918541,0.22298987301387949,0.0189467208079336,0.22267668002304072,0.0192459405005912,0.2184153886987392,0.02379533887197001,0.21533886232792,0.027701448592699598,0.21499917685167105,0.02816846692172952,0.2147786234185256,0.028475707374222076,0.21283575375442,0.0313237607976877,0.21282984422525367,0.03133282380557729,0.21266163091607468,0.03159184946907969,0.2120112993257,0.03261257165882042,0.20968392265838454,0.03652843577465978,0.2027809307940376,0.05093091911604904,0.20263017033845232,0.05129841183381599,0.2002887520111306,0.05733522152228409,0.19963875527691247,0.059125534502276623,0.19703376572611486,0.06683767262271262,0.1950532612318587,0.07331650807731897,0.19284167141593547,0.0812357102193006,0.18999675742105904,0.09258020541132607,0.1899399756484711,0.0928207153452829,0.18654920294327546,0.10825750071232433,0.18458594927680705,0.11822168079145555,0.183239192919128,0.12552440262908093,0.18058079241210906,0.1411258881400209,0.1803296792329393,0.14268445863773527
P-Gl436,0,0.06019090935164855,0.9899042947833672,0.059357811363002465,0.9926266494627758,0.05258987489937389,0.9997636229406028,0.051921493913776574,0.9998483568507462,0.050950990277014566,0.9999235429422844,0.04950269870966905,0.9999749803751071,0.048299715172141496,0.999990994754928,0.04786764619321618,0.9999938987059076,0.046514568217234965,0.9999983381677812,0.04618050229450308,0.9999988183426344,0.046150488626223465,0.9999988544546996,0.045398480768749416,0.9999994851315832,0.0451364435294838,0.9999996143043612,0.04420966991313609,0.9999998671364232,0.04370800231535027,0.999999927562228,0.043389743409811915,0.9999999512512008,0.043090422474909656,0.9999999666831628,0.04288468415414511,0.9999999744715756,0.04199550363315275,0.9999999922775484,0.041944985971734,0.9999999928008538,0.041807150916125566,0.9999999940626878,0.041548376891069085,0.9999999958856812,0.04144698157519349,0.999999996442842,0.04135068309492943,0.9999999969048988,0.04114161205399079,0.999999997719164,0.04104040485379904,0.9999999980356148,0.040792763165692816,0.9999999986429642,0.040756782501653634,0.9999999987146412,0.04072392334176133,0.99999999877693,0.039910099239623305,0.9999999996553292
P-Gl514,0,0.2449670759064775,3.0916257589725556e-07,0.24026280524061425,5.001292991001953e-07,0.2382302822838213,6.150408922276109e-07,0.2345587616921793,8.922738866317845e-07,0.23323759472853656,1.0196241079216676e-06,0.2296805816762081,1.458473359985146e-06,0.22770186758969505,1.7784358158684131e-06,0.22352817672358014,2.6973724671418505e-06,0.2229006376901306,2.871099492694396e-06,0.2056178260251402,1.567537313684947e-05,0.19409515246817866,4.751025643166852e-05,0.18795193414840186,8.518070746507332e-05,0.18755505917805573,8.843943162327844e-05,0.1808835429863225,0.00016571317695498032,0.17841446172532166,0.00020875153389007356,0.17626586948097436,0.00025503450223277453,0.17553814290313638,0.00027289441085830764,0.17412754426871296,0.0003110904642148605,0.17404412938999916,0.00031350708517000704,0.17320630131121528,0.00033882840400533613,0.17069740930393654,0.00042731539998074297,0.17023684004033882,0.00044586914628896445,0.168149139758973,0.0005404112897479053,0.16762275471477325,0.0005672075942145378,0.16639438380398205,0.0006349300852425718,0.16598587597087805,0.0006591686013639289,0.1650378849264304,0.0007189800551023436,0.16478111679775748,0.0007360791976986479,0.1643371077050025,0.0007665964886851348,0.16105487265107574,0.0010342481352137126
P-Gl536,0,0.14480904645590625,0.0026752145763488037,0.14174125450993405,0.003561204540265703,0.1324625303448264,0.00838430403664352,0.12970157901383558,0.010787175991543257,0.12575835748581826,0.01542218439066594,0.12523538226037714,0.016167193456729588,0.1248226394736386,0.016779827948254954,0.12035179560817695,0.025045103725507403,0.1143177538898304,0.04266266281066745,0.11310537177174057,0.04742097883670603,0.1077334997588508,0.07528519811044353,0.10208510441594006,0.12071108544107773,0.10124174118609046,0.1293293419483735,0.10075780405860618,0.13452203413628194,0.09851799169026433,0.16106653981229635,0.09756693960671124,0.17366934805549833,0.09725172088089867,0.17803182024099756,0.0958149377720412,0.19913297084166184,0.09464755899751076,0.2178059486994752,0.09388308696069114,0.23080723800953395,0.09369433622333236,0.23411359846768426,0.09327377211486224,0.2416195741003177,0.09325453060556828,0.2419675977885469,0.09296602319771001,0.2472345550748308,0.0928014455300935,0.2502801036169285,0.09258141672042264,0.2543985920925593,0.09085907573162924,0.28851098428884075,0.0896840426246975,0.3137134731087049,0.08957999731054077,0.31602088285188645,0.08762722337336618,0.3615978519984513
P-Gl581,0,0.8661989447698724,7.545165811642903e-105,0.840544164601422,1.9031881825407424e-95,0.7273106658503478,1.0641406774623428e-66,0.6685237528464089,3.016895544672077e-56,0.4889038038532072,4.323545122324615e-33,0.42634174231148175,6.305449892383067e-27,0.3223242846545977,4.748267683769143e-18,0.3207655684079095,6.290823785184315e-18,0.2853453521612245,3.160526255601163e-15,0.2746846159094959,1.930551805556956e-14,0.26261816574836433,1.448355190319308e-13,0.25856777789978025,2.8268993391715633e-13,0.2547232891899809,5.314363718130922e-13,0.23499155343935216,1.2868017930592039e-11,0.2083405772258036,8.319434360592842e-10,0.20636653212248626,1.1261688606205759e-09,0.17603904715758115,1.0678364645091703e-07,0.15149601224407236,3.717068071515451e-06,0.14870850532084634,5.521835550236773e-06,0.12211333893548515,0.00022348547800772798,0.12144362839391284,0.0002448793174840581,0.11676294513606512,0.00046277377650990334,0.1143720995891742,0.000639484846549317,0.1117576891625546,0.0009096061394917187,0.11133504370291446,0.0009627960817287488,0.1102260680910054,0.0011174253832639204,0.10880300974823123,0.0013522604620829456,0.10769445550797624,0.0015684329561651972,0.1072473243393356,0.0016649904958439404,0.10376252826016702,0.002648395909043289
